%Stretch1, Stretch2, Sigma, Sigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, Stretch_max, Stretch_min, Stretch_mean, Diag_max, Diag_min, Diag_mean, Taper_max, Taper_min, Taper_mean, Skew_max, Skew_min, Skew_mean, dist_lapl_max, dist_lapl_min, dist_lapl_mean, _DROP_TOL_, Iters, Op_Complex, Smoo_Complex, SolveTime, CostEst
1.17,32.90,1e0,1,1,1,32.9,16.9617,0.0543752,2.09306,1,0.0525884,0.261304,1,1,1,1,1,1,0,0,0,0.359899,0.000153266,0.037928,0.01,30,1.1,1.14,20.34,1
1.17,32.90,1e0,1,1,1,32.9,16.9617,0.0543752,2.09306,1,0.0525884,0.261304,1,1,1,1,1,1,0,0,0,0.359899,0.000153266,0.037928,0.005,30,1.1,1.14,27.4,1
1.17,32.90,1e0,1,1,1,32.9,16.9617,0.0543752,2.09306,1,0.0525884,0.261304,1,1,1,1,1,1,0,0,0,0.359899,0.000153266,0.037928,0.05,-1,-1,-1,-1,-1
1.17,32.90,1e0,1,1,1,32.9,16.9617,0.0543752,2.09306,1,0.0525884,0.261304,1,1,1,1,1,1,0,0,0,0.359899,0.000153266,0.037928,0.1,-1,-1,-1,-1,-1
1.17,32.90,1e0,1,1,1,32.9,16.9617,0.0543752,2.09306,1,0.0525884,0.261304,1,1,1,1,1,1,0,0,0,0.359899,0.000153266,0.037928,0.001,51,1.08,1.12,40.37,0
1.17,32.90,1e0,1,1,1,32.9,16.9617,0.0543752,2.09306,1,0.0525884,0.261304,1,1,1,1,1,1,0,0,0,0.359899,0.000153266,0.037928,0,105,1.03,1.07,137,0
3.04,52.98,1e0,1,1,1,52.98,27.1358,0.018342,2.95414,1,0.0326331,0.184555,1,1,1,1,1,1,0,0,0,0.599382,5.92718e-05,0.0379129,0.025,32,1.12,1.16,27.99,1
3.04,52.98,1e0,1,1,1,52.98,27.1358,0.018342,2.95414,1,0.0326331,0.184555,1,1,1,1,1,1,0,0,0,0.599382,5.92718e-05,0.0379129,0.075,-1,-1,-1,-1,-1
3.04,52.98,1e0,1,1,1,52.98,27.1358,0.018342,2.95414,1,0.0326331,0.184555,1,1,1,1,1,1,0,0,0,0.599382,5.92718e-05,0.0379129,0.001,68,1.09,1.13,107.7,0
3.04,52.98,1e0,1,1,1,52.98,27.1358,0.018342,2.95414,1,0.0326331,0.184555,1,1,1,1,1,1,0,0,0,0.599382,5.92718e-05,0.0379129,0.05,-1,-1,-1,-1,-1
3.04,52.98,1e0,1,1,1,52.98,27.1358,0.018342,2.95414,1,0.0326331,0.184555,1,1,1,1,1,1,0,0,0,0.599382,5.92718e-05,0.0379129,0.1,-1,-1,-1,-1,-1
3.04,52.98,1e0,1,1,1,52.98,27.1358,0.018342,2.95414,1,0.0326331,0.184555,1,1,1,1,1,1,0,0,0,0.599382,5.92718e-05,0.0379129,0.01,33,1.1,1.14,36.86,1
3.04,52.98,1e0,1,1,1,52.98,27.1358,0.018342,2.95414,1,0.0326331,0.184555,1,1,1,1,1,1,0,0,0,0.599382,5.92718e-05,0.0379129,0,143,1.03,1.07,205.2,0
3.04,52.98,1e0,1,1,1,52.98,27.1358,0.018342,2.95414,1,0.0326331,0.184555,1,1,1,1,1,1,0,0,0,0.599382,5.92718e-05,0.0379129,0.005,36,1.1,1.14,31.89,0
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,1,0.140842,0.301938,1,1,1,1,1,1,0,0,0,0.65557,0.00136244,0.0379117,0.075,-1,-1,-1,-1,-1
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,1,0.140842,0.301938,1,1,1,1,1,1,0,0,0,0.65557,0.00136244,0.0379117,0.01,37,1.1,1.14,43.18,1
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,1,0.140842,0.301938,1,1,1,1,1,1,0,0,0,0.65557,0.00136244,0.0379117,0,67,1.03,1.07,65.44,0
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,1,0.140842,0.301938,1,1,1,1,1,1,0,0,0,0.65557,0.00136244,0.0379117,0.05,-1,-1,-1,-1,-1
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,1,0.140842,0.301938,1,1,1,1,1,1,0,0,0,0.65557,0.00136244,0.0379117,0.005,44,1.07,1.11,49.72,0
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,1,0.140842,0.301938,1,1,1,1,1,1,0,0,0,0.65557,0.00136244,0.0379117,0.1,-1,-1,-1,-1,-1
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,1,0.140842,0.301938,1,1,1,1,1,1,0,0,0,0.65557,0.00136244,0.0379117,0.025,-1,-1,-1,-1,-1
5.74,10.83,1e0,1,1,1,10.83,6.54407,0.0501667,3.11857,1,0.140842,0.301938,1,1,1,1,1,1,0,0,0,0.65557,0.00136244,0.0379117,0.001,64,1.04,1.07,55.88,0
3.56,5.74,1e0,1,1,1,5.74,3.73034,0.130147,2.65948,1,0.25367,0.447802,1,1,1,1,1,1,0,0,0,0.578656,0.00438272,0.0379228,0.1,-1,-1,-1,-1,-1
3.56,5.74,1e0,1,1,1,5.74,3.73034,0.130147,2.65948,1,0.25367,0.447802,1,1,1,1,1,1,0,0,0,0.578656,0.00438272,0.0379228,0.075,-1,-1,-1,-1,-1
3.56,5.74,1e0,1,1,1,5.74,3.73034,0.130147,2.65948,1,0.25367,0.447802,1,1,1,1,1,1,0,0,0,0.578656,0.00438272,0.0379228,0,40,1.03,1.07,35.78,0
3.56,5.74,1e0,1,1,1,5.74,3.73034,0.130147,2.65948,1,0.25367,0.447802,1,1,1,1,1,1,0,0,0,0.578656,0.00438272,0.0379228,0.001,41,1.04,1.07,51.74,0
3.56,5.74,1e0,1,1,1,5.74,3.73034,0.130147,2.65948,1,0.25367,0.447802,1,1,1,1,1,1,0,0,0,0.578656,0.00438272,0.0379228,0.05,-1,-1,-1,-1,-1
3.56,5.74,1e0,1,1,1,5.74,3.73034,0.130147,2.65948,1,0.25367,0.447802,1,1,1,1,1,1,0,0,0,0.578656,0.00438272,0.0379228,0.005,39,1.04,1.08,30.66,0
3.56,5.74,1e0,1,1,1,5.74,3.73034,0.130147,2.65948,1,0.25367,0.447802,1,1,1,1,1,1,0,0,0,0.578656,0.00438272,0.0379228,0.025,-1,-1,-1,-1,-1
3.56,5.74,1e0,1,1,1,5.74,3.73034,0.130147,2.65948,1,0.25367,0.447802,1,1,1,1,1,1,0,0,0,0.578656,0.00438272,0.0379228,0.01,31,1.07,1.1,26.14,1
9.24,17.43,1e0,1,1,1,17.43,10.3307,0.0211951,3.41353,1,0.0876853,0.213785,1,1,1,1,1,1,0,0,0,0.686117,0.000539661,0.0379018,0.025,30,1.24,1.28,22.5,1
9.24,17.43,1e0,1,1,1,17.43,10.3307,0.0211951,3.41353,1,0.0876853,0.213785,1,1,1,1,1,1,0,0,0,0.686117,0.000539661,0.0379018,0.075,-1,-1,-1,-1,-1
9.24,17.43,1e0,1,1,1,17.43,10.3307,0.0211951,3.41353,1,0.0876853,0.213785,1,1,1,1,1,1,0,0,0,0.686117,0.000539661,0.0379018,0.001,89,1.04,1.08,103,0
9.24,17.43,1e0,1,1,1,17.43,10.3307,0.0211951,3.41353,1,0.0876853,0.213785,1,1,1,1,1,1,0,0,0,0.686117,0.000539661,0.0379018,0.005,55,1.1,1.14,40.45,0
9.24,17.43,1e0,1,1,1,17.43,10.3307,0.0211951,3.41353,1,0.0876853,0.213785,1,1,1,1,1,1,0,0,0,0.686117,0.000539661,0.0379018,0.01,41,1.17,1.21,26.16,0
9.24,17.43,1e0,1,1,1,17.43,10.3307,0.0211951,3.41353,1,0.0876853,0.213785,1,1,1,1,1,1,0,0,0,0.686117,0.000539661,0.0379018,0,93,1.03,1.07,107.7,0
9.24,17.43,1e0,1,1,1,17.43,10.3307,0.0211951,3.41353,1,0.0876853,0.213785,1,1,1,1,1,1,0,0,0,0.686117,0.000539661,0.0379018,0.05,-1,-1,-1,-1,-1
9.24,17.43,1e0,1,1,1,17.43,10.3307,0.0211951,3.41353,1,0.0876853,0.213785,1,1,1,1,1,1,0,0,0,0.686117,0.000539661,0.0379018,0.1,-1,-1,-1,-1,-1
2.59,23.95,1e0,1,1,1,23.95,12.595,0.0446576,2.77013,1,0.0718384,0.260693,1,1,1,1,1,1,0,0,0,0.567039,0.000288036,0.0379191,0.025,26,1.12,1.16,23.96,1
2.59,23.95,1e0,1,1,1,23.95,12.595,0.0446576,2.77013,1,0.0718384,0.260693,1,1,1,1,1,1,0,0,0,0.567039,0.000288036,0.0379191,0.075,-1,-1,-1,-1,-1
2.59,23.95,1e0,1,1,1,23.95,12.595,0.0446576,2.77013,1,0.0718384,0.260693,1,1,1,1,1,1,0,0,0,0.567039,0.000288036,0.0379191,0.05,-1,-1,-1,-1,-1
2.59,23.95,1e0,1,1,1,23.95,12.595,0.0446576,2.77013,1,0.0718384,0.260693,1,1,1,1,1,1,0,0,0,0.567039,0.000288036,0.0379191,0.1,-1,-1,-1,-1,-1
2.59,23.95,1e0,1,1,1,23.95,12.595,0.0446576,2.77013,1,0.0718384,0.260693,1,1,1,1,1,1,0,0,0,0.567039,0.000288036,0.0379191,0,108,1.03,1.07,146.8,0
2.59,23.95,1e0,1,1,1,23.95,12.595,0.0446576,2.77013,1,0.0718384,0.260693,1,1,1,1,1,1,0,0,0,0.567039,0.000288036,0.0379191,0.01,27,1.1,1.14,26.01,1
2.59,23.95,1e0,1,1,1,23.95,12.595,0.0446576,2.77013,1,0.0718384,0.260693,1,1,1,1,1,1,0,0,0,0.567039,0.000288036,0.0379191,0.005,37,1.09,1.13,42.08,0
2.59,23.95,1e0,1,1,1,23.95,12.595,0.0446576,2.77013,1,0.0718384,0.260693,1,1,1,1,1,1,0,0,0,0.567039,0.000288036,0.0379191,0.001,74,1.07,1.11,89.18,0
12.69,17.43,1e0,1,1,1,17.43,11.139,0.0158537,3.50663,1,0.0802494,0.192215,1,1,1,1,1,1,0,0,0,0.693015,0.000539661,0.0378984,0.01,40,1.19,1.23,32.83,0
12.69,17.43,1e0,1,1,1,17.43,11.139,0.0158537,3.50663,1,0.0802494,0.192215,1,1,1,1,1,1,0,0,0,0.693015,0.000539661,0.0378984,0.075,-1,-1,-1,-1,-1
12.69,17.43,1e0,1,1,1,17.43,11.139,0.0158537,3.50663,1,0.0802494,0.192215,1,1,1,1,1,1,0,0,0,0.693015,0.000539661,0.0378984,0.005,57,1.14,1.18,45.99,0
12.69,17.43,1e0,1,1,1,17.43,11.139,0.0158537,3.50663,1,0.0802494,0.192215,1,1,1,1,1,1,0,0,0,0.693015,0.000539661,0.0378984,0.001,91,1.04,1.08,62.87,0
12.69,17.43,1e0,1,1,1,17.43,11.139,0.0158537,3.50663,1,0.0802494,0.192215,1,1,1,1,1,1,0,0,0,0.693015,0.000539661,0.0378984,0.05,-1,-1,-1,-1,-1
12.69,17.43,1e0,1,1,1,17.43,11.139,0.0158537,3.50663,1,0.0802494,0.192215,1,1,1,1,1,1,0,0,0,0.693015,0.000539661,0.0378984,0.1,-1,-1,-1,-1,-1
12.69,17.43,1e0,1,1,1,17.43,11.139,0.0158537,3.50663,1,0.0802494,0.192215,1,1,1,1,1,1,0,0,0,0.693015,0.000539661,0.0378984,0.025,29,1.26,1.31,20.72,1
12.69,17.43,1e0,1,1,1,17.43,11.139,0.0158537,3.50663,1,0.0802494,0.192215,1,1,1,1,1,1,0,0,0,0.693015,0.000539661,0.0378984,0,94,1.03,1.07,87.88,0
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,1,0.0277696,0.0905028,1,1,1,1,1,1,0,0,0,0.70521,5.92718e-05,0.0378822,0.1,-1,-1,-1,-1,-1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,1,0.0277696,0.0905028,1,1,1,1,1,1,0,0,0,0.70521,5.92718e-05,0.0378822,0.075,-1,-1,-1,-1,-1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,1,0.0277696,0.0905028,1,1,1,1,1,1,0,0,0,0.70521,5.92718e-05,0.0378822,0.01,45,1.28,1.32,31.12,0
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,1,0.0277696,0.0905028,1,1,1,1,1,1,0,0,0,0.70521,5.92718e-05,0.0378822,0.025,30,1.31,1.36,17.16,1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,1,0.0277696,0.0905028,1,1,1,1,1,1,0,0,0,0.70521,5.92718e-05,0.0378822,0.05,-1,-1,-1,-1,-1
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,1,0.0277696,0.0905028,1,1,1,1,1,1,0,0,0,0.70521,5.92718e-05,0.0378822,0.005,64,1.24,1.29,53.79,0
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,1,0.0277696,0.0905028,1,1,1,1,1,1,0,0,0,0.70521,5.92718e-05,0.0378822,0.001,119,1.15,1.19,100.2,0
32.90,52.98,1e0,1,1,1,52.98,31.8067,0.00218589,3.81009,1,0.0277696,0.0905028,1,1,1,1,1,1,0,0,0,0.70521,5.92718e-05,0.0378822,0,154,1.03,1.07,148,0
1.89,10.83,1e0,1,1,1,10.83,5.98477,0.116998,2.39479,1,0.156902,0.390519,1,1,1,1,1,1,0,0,0,0.485634,0.00136244,0.0379266,0.075,-1,-1,-1,-1,-1
1.89,10.83,1e0,1,1,1,10.83,5.98477,0.116998,2.39479,1,0.156902,0.390519,1,1,1,1,1,1,0,0,0,0.485634,0.00136244,0.0379266,0,63,1.03,1.07,54.31,0
1.89,10.83,1e0,1,1,1,10.83,5.98477,0.116998,2.39479,1,0.156902,0.390519,1,1,1,1,1,1,0,0,0,0.485634,0.00136244,0.0379266,0.05,-1,-1,-1,-1,-1
1.89,10.83,1e0,1,1,1,10.83,5.98477,0.116998,2.39479,1,0.156902,0.390519,1,1,1,1,1,1,0,0,0,0.485634,0.00136244,0.0379266,0.005,36,1.07,1.12,32.94,0
1.89,10.83,1e0,1,1,1,10.83,5.98477,0.116998,2.39479,1,0.156902,0.390519,1,1,1,1,1,1,0,0,0,0.485634,0.00136244,0.0379266,0.001,62,1.04,1.07,49.51,0
1.89,10.83,1e0,1,1,1,10.83,5.98477,0.116998,2.39479,1,0.156902,0.390519,1,1,1,1,1,1,0,0,0,0.485634,0.00136244,0.0379266,0.1,-1,-1,-1,-1,-1
1.89,10.83,1e0,1,1,1,10.83,5.98477,0.116998,2.39479,1,0.156902,0.390519,1,1,1,1,1,1,0,0,0,0.485634,0.00136244,0.0379266,0.01,26,1.09,1.13,19.13,0
1.89,10.83,1e0,1,1,1,10.83,5.98477,0.116998,2.39479,1,0.156902,0.390519,1,1,1,1,1,1,0,0,0,0.485634,0.00136244,0.0379266,0.025,20,1.11,1.16,13.18,1
2.59,28.07,1e0,1,1,1,28.07,14.6528,0.0383284,2.78652,1,0.0614051,0.244073,1,1,1,1,1,1,0,0,0,0.567783,0.000210185,0.0379185,0.001,70,1.07,1.11,93.91,0
2.59,28.07,1e0,1,1,1,28.07,14.6528,0.0383284,2.78652,1,0.0614051,0.244073,1,1,1,1,1,1,0,0,0,0.567783,0.000210185,0.0379185,0.075,-1,-1,-1,-1,-1
2.59,28.07,1e0,1,1,1,28.07,14.6528,0.0383284,2.78652,1,0.0614051,0.244073,1,1,1,1,1,1,0,0,0,0.567783,0.000210185,0.0379185,0.025,26,1.12,1.16,23.84,1
2.59,28.07,1e0,1,1,1,28.07,14.6528,0.0383284,2.78652,1,0.0614051,0.244073,1,1,1,1,1,1,0,0,0,0.567783,0.000210185,0.0379185,0.05,-1,-1,-1,-1,-1
2.59,28.07,1e0,1,1,1,28.07,14.6528,0.0383284,2.78652,1,0.0614051,0.244073,1,1,1,1,1,1,0,0,0,0.567783,0.000210185,0.0379185,0.1,-1,-1,-1,-1,-1
2.59,28.07,1e0,1,1,1,28.07,14.6528,0.0383284,2.78652,1,0.0614051,0.244073,1,1,1,1,1,1,0,0,0,0.567783,0.000210185,0.0379185,0.01,26,1.1,1.14,35.76,1
2.59,28.07,1e0,1,1,1,28.07,14.6528,0.0383284,2.78652,1,0.0614051,0.244073,1,1,1,1,1,1,0,0,0,0.567783,0.000210185,0.0379185,0.005,38,1.09,1.13,32.91,0
2.59,28.07,1e0,1,1,1,28.07,14.6528,0.0383284,2.78652,1,0.0614051,0.244073,1,1,1,1,1,1,0,0,0,0.567783,0.000210185,0.0379185,0,114,1.03,1.07,161.7,0
1.00,28.07,1e0,1,1,1,28.07,14.535,0.0687994,1.9312,1,0.0616265,0.282168,1,1,1,1,1,1,0,0,0,0.315608,0.000210185,0.037929,0.075,-1,-1,-1,-1,-1
1.00,28.07,1e0,1,1,1,28.07,14.535,0.0687994,1.9312,1,0.0616265,0.282168,1,1,1,1,1,1,0,0,0,0.315608,0.000210185,0.037929,0.001,49,1.08,1.12,37.96,0
1.00,28.07,1e0,1,1,1,28.07,14.535,0.0687994,1.9312,1,0.0616265,0.282168,1,1,1,1,1,1,0,0,0,0.315608,0.000210185,0.037929,0.01,17,1.1,1.14,8.069,0
1.00,28.07,1e0,1,1,1,28.07,14.535,0.0687994,1.9312,1,0.0616265,0.282168,1,1,1,1,1,1,0,0,0,0.315608,0.000210185,0.037929,0,98,1.03,1.07,98.06,0
1.00,28.07,1e0,1,1,1,28.07,14.535,0.0687994,1.9312,1,0.0616265,0.282168,1,1,1,1,1,1,0,0,0,0.315608,0.000210185,0.037929,0.05,-1,-1,-1,-1,-1
1.00,28.07,1e0,1,1,1,28.07,14.535,0.0687994,1.9312,1,0.0616265,0.282168,1,1,1,1,1,1,0,0,0,0.315608,0.000210185,0.037929,0.005,27,1.1,1.14,14.87,0
1.00,28.07,1e0,1,1,1,28.07,14.535,0.0687994,1.9312,1,0.0616265,0.282168,1,1,1,1,1,1,0,0,0,0.315608,0.000210185,0.037929,0.1,-1,-1,-1,-1,-1
1.00,28.07,1e0,1,1,1,28.07,14.535,0.0687994,1.9312,1,0.0616265,0.282168,1,1,1,1,1,1,0,0,0,0.315608,0.000210185,0.037929,0.025,15,1.11,1.15,8.12,1
5.74,6.72,1e0,1,1,1,6.72,4.71737,0.0768746,2.96527,1,0.19474,0.364267,1,1,1,1,1,1,0,0,0,0.635535,0.00331848,0.0379161,0.01,35,1.09,1.13,35.66,1
5.74,6.72,1e0,1,1,1,6.72,4.71737,0.0768746,2.96527,1,0.19474,0.364267,1,1,1,1,1,1,0,0,0,0.635535,0.00331848,0.0379161,0,46,1.03,1.07,44.58,0
5.74,6.72,1e0,1,1,1,6.72,4.71737,0.0768746,2.96527,1,0.19474,0.364267,1,1,1,1,1,1,0,0,0,0.635535,0.00331848,0.0379161,0.075,-1,-1,-1,-1,-1
5.74,6.72,1e0,1,1,1,6.72,4.71737,0.0768746,2.96527,1,0.19474,0.364267,1,1,1,1,1,1,0,0,0,0.635535,0.00331848,0.0379161,0.001,45,1.04,1.07,53.22,0
5.74,6.72,1e0,1,1,1,6.72,4.71737,0.0768746,2.96527,1,0.19474,0.364267,1,1,1,1,1,1,0,0,0,0.635535,0.00331848,0.0379161,0.05,-1,-1,-1,-1,-1
5.74,6.72,1e0,1,1,1,6.72,4.71737,0.0768746,2.96527,1,0.19474,0.364267,1,1,1,1,1,1,0,0,0,0.635535,0.00331848,0.0379161,0.1,-1,-1,-1,-1,-1
5.74,6.72,1e0,1,1,1,6.72,4.71737,0.0768746,2.96527,1,0.19474,0.364267,1,1,1,1,1,1,0,0,0,0.635535,0.00331848,0.0379161,0.025,-1,-1,-1,-1,-1
5.74,6.72,1e0,1,1,1,6.72,4.71737,0.0768746,2.96527,1,0.19474,0.364267,1,1,1,1,1,1,0,0,0,0.635535,0.00331848,0.0379161,0.005,43,1.05,1.08,45.04,0
1.17,1.61,1e0,1,1,1,1.61,1.32275,0.706252,1.33037,1,0.777635,0.880873,1,1,1,1,1,1,0,0,0,0.243108,0.0202541,0.0379356,0.075,-1,-1,-1,-1,-1
1.17,1.61,1e0,1,1,1,1.61,1.32275,0.706252,1.33037,1,0.777635,0.880873,1,1,1,1,1,1,0,0,0,0.243108,0.0202541,0.0379356,0.005,59,1.04,1.07,51.87,1
1.17,1.61,1e0,1,1,1,1.61,1.32275,0.706252,1.33037,1,0.777635,0.880873,1,1,1,1,1,1,0,0,0,0.243108,0.0202541,0.0379356,0.01,59,1.04,1.07,58.59,1
1.17,1.61,1e0,1,1,1,1.61,1.32275,0.706252,1.33037,1,0.777635,0.880873,1,1,1,1,1,1,0,0,0,0.243108,0.0202541,0.0379356,0.025,83,1.05,1.08,84.63,0
1.17,1.61,1e0,1,1,1,1.61,1.32275,0.706252,1.33037,1,0.777635,0.880873,1,1,1,1,1,1,0,0,0,0.243108,0.0202541,0.0379356,0.05,-1,-1,-1,-1,-1
1.17,1.61,1e0,1,1,1,1.61,1.32275,0.706252,1.33037,1,0.777635,0.880873,1,1,1,1,1,1,0,0,0,0.243108,0.0202541,0.0379356,0.1,-1,-1,-1,-1,-1
1.17,1.61,1e0,1,1,1,1.61,1.32275,0.706252,1.33037,1,0.777635,0.880873,1,1,1,1,1,1,0,0,0,0.243108,0.0202541,0.0379356,0.001,59,1.04,1.07,33.6,1
1.17,1.61,1e0,1,1,1,1.61,1.32275,0.706252,1.33037,1,0.777635,0.880873,1,1,1,1,1,1,0,0,0,0.243108,0.0202541,0.0379356,0,61,1.03,1.07,60.2,1
14.87,100.00,1e0,1,1,1,100,51.682,0.00249552,3.71084,1,0.0171313,0.0925063,1,1,1,1,1,1,0,0,0,0.701328,1.66583e-05,0.0378862,0.001,124,1.1,1.14,153,0
14.87,100.00,1e0,1,1,1,100,51.682,0.00249552,3.71084,1,0.0171313,0.0925063,1,1,1,1,1,1,0,0,0,0.701328,1.66583e-05,0.0378862,0.075,-1,-1,-1,-1,-1
14.87,100.00,1e0,1,1,1,100,51.682,0.00249552,3.71084,1,0.0171313,0.0925063,1,1,1,1,1,1,0,0,0,0.701328,1.66583e-05,0.0378862,0,200,1.03,1.07,301.2,0
14.87,100.00,1e0,1,1,1,100,51.682,0.00249552,3.71084,1,0.0171313,0.0925063,1,1,1,1,1,1,0,0,0,0.701328,1.66583e-05,0.0378862,0.05,-1,-1,-1,-1,-1
14.87,100.00,1e0,1,1,1,100,51.682,0.00249552,3.71084,1,0.0171313,0.0925063,1,1,1,1,1,1,0,0,0,0.701328,1.66583e-05,0.0378862,0.1,-1,-1,-1,-1,-1
14.87,100.00,1e0,1,1,1,100,51.682,0.00249552,3.71084,1,0.0171313,0.0925063,1,1,1,1,1,1,0,0,0,0.701328,1.66583e-05,0.0378862,0.025,37,1.29,1.33,30.66,1
14.87,100.00,1e0,1,1,1,100,51.682,0.00249552,3.71084,1,0.0171313,0.0925063,1,1,1,1,1,1,0,0,0,0.701328,1.66583e-05,0.0378862,0.005,79,1.19,1.24,79.43,0
14.87,100.00,1e0,1,1,1,100,51.682,0.00249552,3.71084,1,0.0171313,0.0925063,1,1,1,1,1,1,0,0,0,0.701328,1.66583e-05,0.0378862,0.01,68,1.23,1.27,70.77,0
1.37,23.95,1e0,1,1,1,23.95,12.5004,0.0676458,2.21956,1,0.0721388,0.290053,1,1,1,1,1,1,0,0,0,0.40449,0.000288036,0.0379277,0.075,-1,-1,-1,-1,-1
1.37,23.95,1e0,1,1,1,23.95,12.5004,0.0676458,2.21956,1,0.0721388,0.290053,1,1,1,1,1,1,0,0,0,0.40449,0.000288036,0.0379277,0.025,21,1.11,1.15,16.14,1
1.37,23.95,1e0,1,1,1,23.95,12.5004,0.0676458,2.21956,1,0.0721388,0.290053,1,1,1,1,1,1,0,0,0,0.40449,0.000288036,0.0379277,0.05,-1,-1,-1,-1,-1
1.37,23.95,1e0,1,1,1,23.95,12.5004,0.0676458,2.21956,1,0.0721388,0.290053,1,1,1,1,1,1,0,0,0,0.40449,0.000288036,0.0379277,0.001,58,1.07,1.11,41.15,0
1.37,23.95,1e0,1,1,1,23.95,12.5004,0.0676458,2.21956,1,0.0721388,0.290053,1,1,1,1,1,1,0,0,0,0.40449,0.000288036,0.0379277,0.1,-1,-1,-1,-1,-1
1.37,23.95,1e0,1,1,1,23.95,12.5004,0.0676458,2.21956,1,0.0721388,0.290053,1,1,1,1,1,1,0,0,0,0.40449,0.000288036,0.0379277,0,98,1.03,1.07,119.8,0
1.37,23.95,1e0,1,1,1,23.95,12.5004,0.0676458,2.21956,1,0.0721388,0.290053,1,1,1,1,1,1,0,0,0,0.40449,0.000288036,0.0379277,0.005,30,1.09,1.14,20.4,0
1.37,23.95,1e0,1,1,1,23.95,12.5004,0.0676458,2.21956,1,0.0721388,0.290053,1,1,1,1,1,1,0,0,0,0.40449,0.000288036,0.0379277,0.01,22,1.1,1.14,17.44,1
4.89,7.88,1e0,1,1,1,7.88,5.00125,0.0764772,2.94691,1,0.185688,0.360563,1,1,1,1,1,1,0,0,0,0.63162,0.00248205,0.0379165,0.1,-1,-1,-1,-1,-1
4.89,7.88,1e0,1,1,1,7.88,5.00125,0.0764772,2.94691,1,0.185688,0.360563,1,1,1,1,1,1,0,0,0,0.63162,0.00248205,0.0379165,0.075,-1,-1,-1,-1,-1
4.89,7.88,1e0,1,1,1,7.88,5.00125,0.0764772,2.94691,1,0.185688,0.360563,1,1,1,1,1,1,0,0,0,0.63162,0.00248205,0.0379165,0.01,32,1.09,1.13,29.91,1
4.89,7.88,1e0,1,1,1,7.88,5.00125,0.0764772,2.94691,1,0.185688,0.360563,1,1,1,1,1,1,0,0,0,0.63162,0.00248205,0.0379165,0.005,43,1.05,1.09,34.04,0
4.89,7.88,1e0,1,1,1,7.88,5.00125,0.0764772,2.94691,1,0.185688,0.360563,1,1,1,1,1,1,0,0,0,0.63162,0.00248205,0.0379165,0.05,-1,-1,-1,-1,-1
4.89,7.88,1e0,1,1,1,7.88,5.00125,0.0764772,2.94691,1,0.185688,0.360563,1,1,1,1,1,1,0,0,0,0.63162,0.00248205,0.0379165,0.001,50,1.04,1.07,38.91,0
4.89,7.88,1e0,1,1,1,7.88,5.00125,0.0764772,2.94691,1,0.185688,0.360563,1,1,1,1,1,1,0,0,0,0.63162,0.00248205,0.0379165,0.025,-1,-1,-1,-1,-1
4.89,7.88,1e0,1,1,1,7.88,5.00125,0.0764772,2.94691,1,0.185688,0.360563,1,1,1,1,1,1,0,0,0,0.63162,0.00248205,0.0379165,0,52,1.03,1.07,39.08,0
9.24,38.57,1e0,1,1,1,38.57,20.5776,0.00987175,3.51816,1,0.0436571,0.153665,1,1,1,1,1,1,0,0,0,0.691449,0.000111657,0.0378962,0.005,74,1.11,1.15,82.77,0
9.24,38.57,1e0,1,1,1,38.57,20.5776,0.00987175,3.51816,1,0.0436571,0.153665,1,1,1,1,1,1,0,0,0,0.691449,0.000111657,0.0378962,0.075,-1,-1,-1,-1,-1
9.24,38.57,1e0,1,1,1,38.57,20.5776,0.00987175,3.51816,1,0.0436571,0.153665,1,1,1,1,1,1,0,0,0,0.691449,0.000111657,0.0378962,0,137,1.03,1.07,191.9,0
9.24,38.57,1e0,1,1,1,38.57,20.5776,0.00987175,3.51816,1,0.0436571,0.153665,1,1,1,1,1,1,0,0,0,0.691449,0.000111657,0.0378962,0.01,55,1.18,1.23,60.13,0
9.24,38.57,1e0,1,1,1,38.57,20.5776,0.00987175,3.51816,1,0.0436571,0.153665,1,1,1,1,1,1,0,0,0,0.691449,0.000111657,0.0378962,0.05,-1,-1,-1,-1,-1
